,img,label,pred
3367,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3368,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3369,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3370,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3371,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3372,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3373,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3374,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3375,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\089_loc08_FaceScan.png,4.0,4.0
3376,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3377,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3378,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3379,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3380,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3381,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3382,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3383,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3384,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3385,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3386,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3387,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3388,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3389,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3390,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3391,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\090_loc12_FaceScan.png,4.0,4.0
3392,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3393,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3394,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3395,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3396,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3397,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3398,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3399,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3400,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3401,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3402,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3403,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3404,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3405,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3406,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3407,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\127_loc06_FaceScan.png,4.0,4.0
3408,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3409,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3410,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3411,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3412,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3413,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3414,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3415,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3416,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3417,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3418,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3419,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3420,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3421,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3422,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3423,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc03_FaceScan.png,4.0,4.0
3424,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3425,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3426,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3427,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3428,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3429,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3430,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3431,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3432,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3433,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3434,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3435,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3436,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3437,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3438,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3439,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\140_loc10_FaceScan.png,4.0,4.0
3440,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3441,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3442,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3443,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3444,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3445,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3446,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3447,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3448,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3449,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3450,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3451,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3452,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3453,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3454,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3455,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\141_loc10_FaceScan.png,4.0,4.0
3456,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3457,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3458,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3459,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3460,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3461,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3462,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3463,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3464,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3465,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3466,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3467,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3468,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3469,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3470,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3471,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\146_loc03_FaceScan.png,4.0,4.0
3472,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3473,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3474,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3475,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3476,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3477,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3478,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3479,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3480,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3481,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3482,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3483,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3484,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3485,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3486,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3487,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\149_loc17_FaceScan.png,4.0,4.0
3488,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3489,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3490,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3491,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3492,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3493,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3494,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3495,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3496,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3497,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3498,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3499,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3500,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3501,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3502,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3503,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\150_loc04_FaceScan.png,4.0,4.0
3504,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3505,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3506,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3507,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3508,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3509,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3510,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3511,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3512,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3513,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3514,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3515,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3516,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3517,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3518,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3519,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\154_loc08_FaceScan.png,4.0,4.0
3520,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3521,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3522,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3523,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3524,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3525,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3526,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3527,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3528,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3529,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3530,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3531,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3532,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3533,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3534,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3535,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\156_loc17_FaceScan.png,4.0,4.0
3536,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3537,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3538,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3539,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3540,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3541,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3542,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3543,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3544,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
3545,C:/Users/bimrose2/UIUC/UIUC_Connector_Data/Data/efficiency/printer_22_efficiency_100\val\04\168_loc03_FaceScan.png,4.0,4.0
